"","Naive_Kaech_Kaech","Naive_Kaech_Chung","Naive_Mackay_Chung","Naive_MilnerAug_Chung","Naive_Renkema_Chung","Naive_Scott_Scott","MP_Kaech_Chung","MP_Kaech_Kaech","MP_Kaech_Scott","MP_MilnerAug_Kaech","MP_MilnerAug_Scott","MP_MilnerAug_Chung","TE_Kaech_Chung","TE_Kaech_Kaech","TE_Kaech_Scott","TE_MilnerAug_Kaech","TE_MilnerAug_Scott","TE_MilnerAug_Chung","TCM_Mackay_Chung","TCM_MilnerAug_Chung","TCM_Renkema_Chung","TEM_Mackay_Chung","TEM_MilnerAug_Chung","TEM_Renkema_Chung","TRM.IEL_Milner17_Milner17","TRM.IEL_MilnerApr_Chung","TRM.IEL_MilnerApr_Milner17","TRM.IEL_Milner17_Chung","TRM.liver_Mackay_Chung","TexProg1_Beltra_Beltra","TexProg2_Beltra_Beltra","TexProg_Beltra_Chung","TexProg_Hudson_Chung","TexProg_Hudson_Beltra","TexInt_Beltra_Beltra","TexInt_Beltra_Chung","TexInt_Hudson_Chung","TexInt_Hudson_Beltra","TexTerm_Beltra_Beltra","TexTerm_Beltra_Chung","TexTerm_Hudson_Chung","TexTerm_Hudson_Beltra"
"Foxm1",1.63,1.63,1,0.5,0,0.59,8.44,8.44,8.44,3.71,3.71,3.71,14.39,14.39,14.39,5.57,5.57,5.57,4.02,0.27,0,6.23,0.18,0,1.42,2.72,2.72,1.42,11.7,5.59,14.14,5.59,1.46,1.46,8.94,8.94,46.9,46.9,4.01,4.01,8.3,8.3
"Pou3f4",0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hsf4",0,0,0.12,0,0,0,4.96,4.96,4.96,1.16,1.16,1.16,6.9,6.9,6.9,0.44,0.44,0.44,6.96,0,0,10.19,0.51,0,0.34,0.92,0.92,0.34,7.72,2.42,2.74,2.42,4.24,4.24,3.57,3.57,5.83,5.83,2.56,2.56,4.72,4.72
"Dnajc21",22.01,22.01,12.79,10.93,2.69,2.46,32.13,32.13,32.13,6.47,6.47,6.47,31.22,31.22,31.22,5.52,5.52,5.52,27.32,2.44,6.09,34.52,4.5,5.05,3.9,1.71,1.71,3.9,35.45,13.8,22.6,13.8,17.33,17.33,12.63,12.63,24.22,24.22,18.09,18.09,20.38,20.38
"Pou2f1",30.72,30.72,6.49,16.35,97.33,3.81,11.15,11.15,11.15,2.04,2.04,2.04,9.14,9.14,9.14,7.95,7.95,7.95,13.03,9.34,46.41,18.37,16.8,77.27,6.79,13.94,13.94,6.79,19.32,14.07,13.49,14.07,17.28,17.28,10.48,10.48,13.38,13.38,12.2,12.2,14.74,14.74
"Fosl2",4.29,4.29,2.3,0.84,3.25,3.52,16.91,16.91,16.91,1.56,1.56,1.56,18.31,18.31,18.31,2,2,2,12.56,1.82,2.32,17.2,3.02,3.12,16.92,50.44,50.44,16.92,11.82,0.29,1.23,0.29,1.59,1.59,1.92,1.92,3.66,3.66,1.47,1.47,3.97,3.97
"Hoxc6",0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0
"Osr2",0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,0.13,0,0,0,0.84,0,0,1.61,0,0,0.31,0,0,0.31,0.58,0.66,5.54,0.66,2.27,2.27,1.36,1.36,28.67,28.67,1.31,1.31,9.8,9.8
"Maff",1.62,1.62,1.33,0,0,0.25,0.67,0.67,0.67,0,0,0,0,0,0,0,0,0,0.3,0.12,0,0.29,0,8.27,0,3.67,3.67,0,0.67,0,0,0,0,0,0,0,0.11,0.11,0.29,0.29,0.24,0.24
"Mzf1",0,0,0.11,0.9,2.57,0.2,0.44,0.44,0.44,0.21,0.21,0.21,0.44,0.44,0.44,0.21,0.21,0.21,0.44,0,0,0.5,2.06,2.77,0,0,0,0,0.18,0.25,0.25,0.25,0.47,0.47,0.37,0.37,0.27,0.27,0.26,0.26,0.38,0.38
"Zkscan17",14.89,14.89,17.67,9.72,8.89,13.22,13.76,13.76,13.76,11.72,11.72,11.72,10.45,10.45,10.45,9.37,9.37,9.37,17.11,4.9,1.97,19.63,4.16,1.32,12.69,5.69,5.69,12.69,24.56,12.76,14.92,12.76,27.13,27.13,15.41,15.41,26.16,26.16,24.62,24.62,30.27,30.27
"Smad3",43.86,43.86,14.81,6.66,29.51,9.09,64.91,64.91,64.91,19.24,19.24,19.24,95.97,95.97,95.97,38.96,38.96,38.96,51.39,11.45,94.64,80.63,20.02,60.62,7.17,5.32,5.32,7.17,67.34,5.32,11.81,5.32,11.93,11.93,48.72,48.72,48.28,48.28,27.7,27.7,40.38,40.38
"Rora",2.7,2.7,1.87,2.74,0.64,4.6,50.93,50.93,50.93,42.66,42.66,42.66,71.47,71.47,71.47,58.9,58.9,58.9,30.37,17.86,0,60.79,40.96,8.48,47.05,31.38,31.38,47.05,40.1,70.6,117.64,70.6,22.38,22.38,155.87,155.87,38.25,38.25,115.89,115.89,15.45,15.45
"Lhx6",0,0,0,0,0,0,0.17,0.17,0.17,0,0,0,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hlf",0,0,0.02,0,0,0.21,0.27,0.27,0.27,0,0,0,0.35,0.35,0.35,0,0,0,2.32,0,0,1.12,0,0,0.08,0,0,0.08,1.33,0.19,0.89,0.19,0.68,0.68,0,0,1.97,1.97,0.09,0.09,0.8,0.8
"Foxl1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Insm1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bcl11a",2.9,2.9,0.12,0,0,0,0.66,0.66,0.66,0,0,0,0.28,0.28,0.28,0,0,0,0.4,0,0,0.16,0,0,0,0,0,0,1.92,2.06,0,2.06,0.23,0.23,0.4,0.4,0,0,0,0,0.04,0.04
"Cxxc4",0,0,0,0.35,0,0,0,0,0,0.3,0.3,0.3,0,0,0,0.19,0.19,0.19,0,0,0,0,0.14,0,0,0.07,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Taf1",25.72,25.72,9.8,9.75,13.49,5.62,31.86,31.86,31.86,5.22,5.22,5.22,32.77,32.77,32.77,6.32,6.32,6.32,38.75,3.07,13.62,47.99,4.41,5.37,10.07,4.6,4.6,10.07,54.04,8.99,13.92,8.99,20.68,20.68,12.57,12.57,20.43,20.43,13.92,13.92,27.74,27.74
"Tead4",0,0,0,0,0,0,0.04,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0,0,0,0
"E2f1",1.15,1.15,1.04,0,0,1.35,3.07,3.07,3.07,1.09,1.09,1.09,3.48,3.48,3.48,2.36,2.36,2.36,1.64,0.72,8.91,1.75,0,0,3.43,1.9,1.9,3.43,4.66,3.42,22.08,3.42,2.55,2.55,8.31,8.31,43.19,43.19,4.35,4.35,10.06,10.06
"Zbtb7a",61.08,61.08,24.93,29.53,8.38,56.66,86.81,86.81,86.81,20.04,20.04,20.04,92.36,92.36,92.36,29.48,29.48,29.48,48.39,52.34,3.97,60.62,72.33,3.85,13.02,65.73,65.73,13.02,46.76,87.46,123.74,87.46,134.93,134.93,126.74,126.74,125.17,125.17,177.28,177.28,125.74,125.74
"Nr2f2",0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.13,0.13,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sp1",48.94,48.94,25.3,9.78,55.49,8.1,55.82,55.82,55.82,5.1,5.1,5.1,66.85,66.85,66.85,7.33,7.33,7.33,45.47,4.44,33.9,62.53,3.91,5.76,6.56,3.01,3.01,6.56,61.6,5.91,9.29,5.91,12.09,12.09,10.02,10.02,9.95,9.95,22.95,22.95,12.01,12.01
"Tcf3",65.67,65.67,38.01,20.01,2.62,47.51,134.57,134.57,134.57,29.41,29.41,29.41,157.62,157.62,157.62,39.36,39.36,39.36,81.51,16.17,4,102.21,14.36,12.78,22.54,13.89,13.89,22.54,69.45,75.2,97.06,75.2,141.22,141.22,74.42,74.42,122.6,122.6,61.19,61.19,67.39,67.39
"Pax3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.17,0,0
"Sox17",0,0,0,0,0,0,0.1,0.1,0.1,0,0,0,0.1,0.1,0.1,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bhlhe23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Phf21a",39.02,39.02,23.71,9.89,41.17,8.83,116.91,116.91,116.91,26.12,26.12,26.12,115.58,115.58,115.58,12.89,12.89,12.89,93.77,38.07,129.29,98.74,58.91,10.23,10.68,20.61,20.61,10.68,107.59,23.5,12.65,23.5,58.05,58.05,21.3,21.3,27.14,27.14,28.59,28.59,33.93,33.93
"Gata1",0,0,1.96,0.54,0,3.25,0.11,0.11,0.11,0,0,0,0.26,0.26,0.26,0,0,0,0.6,0,0,0.21,0,0,0,0,0,0,0,2.05,0,2.05,0,0,0,0,0,0,0.87,0.87,0.19,0.19
"Ebf1",1.06,1.06,0.01,0,0,0.08,0.46,0.46,0.46,0,0,0,0.18,0.18,0.18,0,0,0,0.27,0,0,0,0,0,0.14,0,0,0.14,0.12,2.21,0,2.21,1.14,1.14,0,0,0.43,0.43,0,0,0.04,0.04
"Ctcfl",0,0,0,0.15,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0.02,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zscan29",16.77,16.77,9.31,9.17,34.4,14.76,35.12,35.12,35.12,7.4,7.4,7.4,37.8,37.8,37.8,10.06,10.06,10.06,28.86,1.66,26.61,37.02,3.78,37.95,11.7,7.22,7.22,11.7,43.59,14.91,22.15,14.91,28.36,28.36,16.56,16.56,23.85,23.85,30.29,30.29,31.85,31.85
"Egr4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0
"Nkx6-2",0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0.16,0.16,0.16,0,0,4.44,0,0,0,0,0.34,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Klf1",1.87,1.87,0.03,0.7,5.15,0.16,0.05,0.05,0.05,0,0,0,0.1,0.1,0.1,1.06,1.06,1.06,0.33,0,0,0.32,0,0,0,0,0,0,0.12,12.32,0,12.32,0.15,0.15,0,0,0.14,0.14,0.38,0.38,0,0
"Hic2",2.51,2.51,0.55,1.64,0,0.17,1.26,1.26,1.26,0,0,0,0.95,0.95,0.95,0.52,0.52,0.52,1.04,0.3,0,1.21,0.93,1.53,0,0.72,0.72,0,1.76,0.23,0,0.23,1.12,1.12,0.24,0.24,0.64,0.64,0.45,0.45,0.74,0.74
"Rfx2",4.49,4.49,2.59,3.21,0,1.32,3.06,3.06,3.06,1.24,1.24,1.24,2.92,2.92,2.92,0.52,0.52,0.52,4.65,0.65,0,4.95,1.74,0,0.15,0.44,0.44,0.15,2.82,4.94,4.98,4.94,1.22,1.22,3.56,3.56,2.6,2.6,2.78,2.78,1.09,1.09
"Zbtb17",17.17,17.17,7.6,12.82,0,13.15,24.99,24.99,24.99,17.52,17.52,17.52,22.97,22.97,22.97,13.73,13.73,13.73,24.11,20.45,2.32,27.13,13.18,0,10.62,15.69,15.69,10.62,24.51,23.85,41.22,23.85,41.72,41.72,17.33,17.33,48.46,48.46,37.24,37.24,36.33,36.33
"Pou5f1",0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.26,0.26,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.4,0.9,0,0.9,0,0,0,0,0,0,0,0,0.26,0.26
"Sp100",546.84,546.84,327.71,277.78,26.3,812.4,1207.95,1207.95,1207.95,526.04,526.04,526.04,1522.45,1522.45,1522.45,625.06,625.06,625.06,642.11,171.06,59.52,861.76,147.53,58.79,405.76,122.18,122.18,405.76,746.74,1411.52,1704.54,1411.52,1124.38,1124.38,1303.27,1303.27,852.64,852.64,1362.71,1362.71,678.63,678.63
"Nfil3",5.23,5.23,0.98,1.5,0,3.17,11.62,11.62,11.62,4,4,4,9.85,9.85,9.85,3.78,3.78,3.78,9.93,3.92,0,13.8,12.69,0,21.57,32.42,32.42,21.57,10.5,14.08,21.17,14.08,28.56,28.56,22.41,22.41,31.8,31.8,30.35,30.35,46.67,46.67
"Irf5",15.61,15.61,0.92,13.31,9.21,0.99,10.17,10.17,10.17,10.89,10.89,10.89,10.01,10.01,10.01,12.3,12.3,12.3,8.39,15.38,71.61,8.64,10.25,94.46,32.53,10.89,10.89,32.53,11.28,38.34,49.58,38.34,18.85,18.85,18.73,18.73,19.59,19.59,26.27,26.27,20.05,20.05
"Tbx4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zfp46",11.82,11.82,5.15,3.51,0,8.67,8.07,8.07,8.07,3.71,3.71,3.71,11.44,11.44,11.44,5.44,5.44,5.44,7.98,1.75,0,8.98,1.39,0,2.94,0.82,0.82,2.94,11.01,7.37,12.63,7.37,12.86,12.86,10.1,10.1,12.97,12.97,10.9,10.9,14.65,14.65
"Pou2f2",12.34,12.34,5.6,5.61,0,0.59,74.51,74.51,74.51,8.91,8.91,8.91,61.24,61.24,61.24,8.65,8.65,8.65,29.78,7.83,3.31,29.05,12.18,1.38,4.39,4.47,4.47,4.39,29.33,15.5,16.58,15.5,88.72,88.72,23.72,23.72,33.1,33.1,10.19,10.19,41.2,41.2
"Hoxb5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.06,0,0,0,0
"Zfp740",65.1,65.1,52.2,19.52,42.71,15.67,67.65,67.65,67.65,9.4,9.4,9.4,73.97,73.97,73.97,14.67,14.67,14.67,71.45,7.45,40.76,92.08,9.53,31.58,12.39,10.14,10.14,12.39,115.93,41.83,57.59,41.83,95.07,95.07,69.41,69.41,72.2,72.2,97.16,97.16,100.43,100.43
"Tfap4",23.68,23.68,10.91,1.19,0,9.72,9.64,9.64,9.64,0.44,0.44,0.44,3.17,3.17,3.17,0.72,0.72,0.72,12.84,2.46,3.96,10.64,1.55,0,0.24,0.82,0.82,0.24,7.65,0.26,1.44,0.26,1.62,1.62,0.27,0.27,0.98,0.98,0,0,0.43,0.43
"Arnt2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.22,0,0,0.08,0,0,0.08,0.8,0,0,0,0.32,0.32,0,0,2.58,2.58,0.32,0.32,3.62,3.62
"Zfp90",6.5,6.5,1.69,9.49,0,4.58,5.14,5.14,5.14,2.95,2.95,2.95,4.41,4.41,4.41,2.57,2.57,2.57,6.49,1.93,0,7.87,2.76,0,2.45,3.28,3.28,2.45,7.63,6.74,9.72,6.74,9.19,9.19,7.24,7.24,6.22,6.22,9.5,9.5,9.15,9.15
"Zfp146",25.64,25.64,25.74,3.46,0,0.9,30.83,30.83,30.83,1.08,1.08,1.08,28.3,28.3,28.3,1.51,1.51,1.51,44.43,2.24,4.15,51.2,3.69,2.58,0,2.94,2.94,0,49.36,3.52,4.54,3.52,10.22,10.22,10.38,10.38,7.86,7.86,4.84,4.84,7.36,7.36
"Arnt",30.44,30.44,18.04,17.42,12.18,22.56,36.46,36.46,36.46,12.01,12.01,12.01,42.98,42.98,42.98,13.22,13.22,13.22,30.11,2.07,0,37.99,4.1,5.66,12.1,7.2,7.2,12.1,46.42,17.36,24,17.36,40.63,40.63,24.75,24.75,32.61,32.61,26.85,26.85,42.28,42.28
"Meis1",0,0,0.02,0.06,0,0,0,0,0,0.22,0.22,0.22,0,0,0,0.42,0.42,0.42,0.17,0.51,0,0.22,0,0,0,0,0,0,0.05,0,0,0,0,0,0.57,0.57,0.37,0.37,0,0,0.11,0.11
"Mafg",7.51,7.51,2.96,6.97,15.21,1.45,6.43,6.43,6.43,6.46,6.46,6.46,8.03,8.03,8.03,4.83,4.83,4.83,6.97,2.62,4.83,13.03,4.74,5.18,4.76,4.25,4.25,4.76,8.28,3.1,7.41,3.1,9.39,9.39,3.42,3.42,13.89,13.89,3.41,3.41,11.25,11.25
"Foxc1",0,0,0,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,2.51,0,0.05,0.05,0,0,0,0,0,0.03,0.03,0,0,0,0,0,0,0,0
"Foxf2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0.07,0,0,0,0,0,0,0,0,0.31,0,0,0,0,0,0.96,0.96,0,0,0.05,0.05
"Zfp3",7.43,7.43,2.91,5.65,0,5.28,14.17,14.17,14.17,12.36,12.36,12.36,14.05,14.05,14.05,8.74,8.74,8.74,13.32,5.39,0,17.29,6.08,0,1.49,4.51,4.51,1.49,12.85,10.08,17.03,10.08,13.95,13.95,13.45,13.45,10.43,10.43,8.16,8.16,8.05,8.05
"Setbp1",1.22,1.22,0.09,0.36,0.7,0.02,0.46,0.46,0.46,0.25,0.25,0.25,0.46,0.46,0.46,0.19,0.19,0.19,1.79,0.15,0.78,1.81,0.25,0,0.41,0.26,0.26,0.41,19.56,0.52,0.46,0.52,2.69,2.69,1.24,1.24,4,4,4.17,4.17,10.87,10.87
"Hoxa1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cxxc5",56.68,56.68,15.81,12.08,0,24.12,0.43,0.43,0.43,0.27,0.27,0.27,0.63,0.63,0.63,0.4,0.4,0.4,2.12,0.49,0,1.24,0.13,0,0.22,2.17,2.17,0.22,4.44,5.19,2.64,5.19,50.77,50.77,1.22,1.22,3.55,3.55,0.94,0.94,9.86,9.86
"Foxs1",0,0,0,0,0,0,0.23,0.23,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Klf15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.21,0.21,0.2,0,0,0.04,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05
"Zfp296",0,0,1.59,3.5,15.51,7.41,4.93,4.93,4.93,9.31,9.31,9.31,1.9,1.9,1.9,4.24,4.24,4.24,6.36,15.32,39.8,2.59,1.02,3.53,1.42,0.15,0.15,1.42,1.44,7.73,8.05,7.73,2.35,2.35,2.76,2.76,3.04,3.04,0.38,0.38,1.36,1.36
"Zfp784",1.46,1.46,2.72,2.8,56.31,6.4,2.8,2.8,2.8,5.01,5.01,5.01,2.37,2.37,2.37,6.05,6.05,6.05,6.51,3.77,38.81,7.63,4.96,21.66,1.89,2.8,2.8,1.89,8.47,3.02,6.68,3.02,5.92,5.92,5.21,5.21,4.99,4.99,5.25,5.25,4.76,4.76
"Zfp335",18.24,18.24,7.75,8.72,6.38,3.94,40.94,40.94,40.94,9.45,9.45,9.45,39.13,39.13,39.13,10.14,10.14,10.14,25.1,9.81,10.39,29.98,13.24,3.28,10.98,14.66,14.66,10.98,35.42,6.17,11.97,6.17,29.76,29.76,15.13,15.13,37.71,37.71,28.61,28.61,42.84,42.84
"Hey1",0,0,0.32,0,0,0,0.09,0.09,0.09,0,0,0,0.12,0.12,0.12,0.25,0.25,0.25,0.29,0,0,0.5,0,0,0.21,0,0,0.21,0.11,0.65,1.22,0.65,0.86,0.86,0.45,0.45,0.55,0.55,0.22,0.22,0.47,0.47
"Zfp524",36.25,36.25,18.18,25.8,0,42.4,28.86,28.86,28.86,36.72,36.72,36.72,31.06,31.06,31.06,38.75,38.75,38.75,23.09,27.18,0,26.38,48.04,0,20.38,23.98,23.98,20.38,18.39,18.15,29.15,18.15,31.76,31.76,25.37,25.37,30.81,30.81,23.89,23.89,25.7,25.7
"Rfx3",6.63,6.63,3.02,6.1,0.77,2.4,9.71,9.71,9.71,3.59,3.59,3.59,9.71,9.71,9.71,6.86,6.86,6.86,14.48,6.82,0,16.87,7.1,0,2.63,1.9,1.9,2.63,8.79,1.42,1.18,1.42,6.05,6.05,2.11,2.11,3.42,3.42,2.78,2.78,4.07,4.07
"Arid5b",9.26,9.26,4.27,3.32,0,6.22,17.46,17.46,17.46,3.65,3.65,3.65,21.09,21.09,21.09,2.73,2.73,2.73,8.14,5.06,3.54,11.37,5.92,2.19,3.04,7.53,7.53,3.04,14.43,7.29,8.57,7.29,8.93,8.93,11.34,11.34,10.75,10.75,20.81,20.81,19.87,19.87
"Tal2",0,0,0.02,0,0,0,0.05,0.05,0.05,0,0,0,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Etv6",21.06,21.06,7.23,4.43,2.57,3.2,26.24,26.24,26.24,6.01,6.01,6.01,23.73,23.73,23.73,6.45,6.45,6.45,16.06,5.9,2.76,21.15,2.71,3.52,6.21,2.5,2.5,6.21,15.85,25.18,16.74,25.18,33.78,33.78,9.43,9.43,16.51,16.51,15.61,15.61,11.5,11.5
"Irf4",0.75,0.75,1.34,0.2,0,0.68,7.83,7.83,7.83,4.13,4.13,4.13,8.91,8.91,8.91,4.48,4.48,4.48,4.1,0,0,10.42,0.24,0,44.87,6.61,6.61,44.87,19.27,2.17,2.9,2.17,4.83,4.83,4.35,4.35,15.5,15.5,4.06,4.06,9.83,9.83
"Arx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tbx5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.14,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mbd2",139.24,139.24,148.62,19.26,28.05,27.22,394.12,394.12,394.12,52.68,52.68,52.68,443.64,443.64,443.64,48.95,48.95,48.95,313.35,20.47,52.3,388.76,39.83,20,74.88,65.17,65.17,74.88,351.68,300.1,519.65,300.1,389.24,389.24,74.11,74.11,421.86,421.86,470.99,470.99,375.07,375.07
"Foxp4",35.9,35.9,12.93,1.72,0,1.57,72.22,72.22,72.22,1.46,1.46,1.46,50.1,50.1,50.1,0.86,0.86,0.86,32.11,1.07,4,42.01,0.9,0,2.74,1.97,1.97,2.74,30.12,4.29,6.04,4.29,21.18,21.18,14.84,14.84,17.27,17.27,7.63,7.63,12.22,12.22
"Fezf2",0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Thra",24.57,24.57,11.14,8.25,0,1.25,7.93,7.93,7.93,1.23,1.23,1.23,3.86,3.86,3.86,0.26,0.26,0.26,7.86,1.92,3.37,8.98,4.23,2.09,0,1.17,1.17,0,9.31,1.2,0,1.2,1.07,1.07,0.22,0.22,0.19,0.19,0.45,0.45,1.32,1.32
"Nkx3-2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hoxb4",0,0,0.68,0.19,0,0,4.26,4.26,4.26,0.82,0.82,0.82,5.53,5.53,5.53,0,0,0,1.73,0.09,0,2.22,0.11,0,0,0,0,0,2.34,0.2,0,0.2,0.17,0.17,0.21,0.21,0.56,0.56,0,0,0.44,0.44
"Naif1",3.65,3.65,2.93,2.3,3.09,7.45,5.02,5.02,5.02,2.43,2.43,2.43,4.98,4.98,4.98,3.71,3.71,3.71,3.41,2.14,6.83,3.94,2.16,2.12,2.33,2.05,2.05,2.33,4.43,3.36,5.16,3.36,8.06,8.06,3.86,3.86,8,8,5.17,5.17,7.41,7.41
"Spib",8.21,8.21,0.16,0,0,0.17,1.85,1.85,1.85,0,0,0,0.99,0.99,0.99,0,0,0,0.17,0.24,0,0.11,0.1,0,0.35,0,0,0.35,2.11,4.46,0,4.46,0.51,0.51,0.39,0.39,0.37,0.37,0.19,0.19,0.12,0.12
"Nr4a3",4.19,4.19,3.47,3.15,0,0.74,3.97,3.97,3.97,1.35,1.35,1.35,3.33,3.33,3.33,0.91,0.91,0.91,3.74,3.94,0,4.75,3.42,2.9,55.93,220.61,220.61,55.93,10.01,0.29,1.16,0.29,2.83,2.83,0.3,0.3,4.21,4.21,0,0,1.33,1.33
"Zbtb20",14.55,14.55,2.27,19.04,3.24,10.92,4.57,4.57,4.57,5.73,5.73,5.73,2.04,2.04,2.04,2.1,2.1,2.1,5.92,19.7,1.71,6.7,14.51,1.41,2.69,20.58,20.58,2.69,7.44,18.71,18.41,18.71,42.34,42.34,8.91,8.91,11.61,11.61,7.84,7.84,17.74,17.74
"Hoxc8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sall4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dlx4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nr1d1",0.4,0.4,2.31,2.15,5.45,1.63,0.73,0.73,0.73,0.22,0.22,0.22,0.44,0.44,0.44,0.65,0.65,0.65,5.52,2.1,6.02,9.59,5.33,7.46,0,0.46,0.46,0,5.43,1.53,0.8,1.53,0.44,0.44,3.78,3.78,0.32,0.32,1.91,1.91,0.41,0.41
"Nr3c2",0,0,0.01,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0.07,0,0.56,1.37,6.88,0,0.04,0.04,0,0.66,1.8,3.15,1.8,5.22,5.22,0.54,0.54,0.08,0.08,0.17,0.17,0.4,0.4
"Mitf",0.61,0.61,0.14,0,0,0.1,0.13,0.13,0.13,0,0,0,0.23,0.23,0.23,0,0,0,0.62,0.36,0,0.67,0,0,0.41,0.04,0.04,0.41,0.64,0,0.87,0,0.35,0.35,0,0,0.33,0.33,0,0,0.2,0.2
"Zfp105",0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0.04,0,0,0.95,0,0,0.95,0,0.27,0,0.27,0.55,0.55,0,0,0.21,0.21,0,0,0.17,0.17
"Usf2",115.82,115.82,115.06,15.29,30.21,4.94,160.94,160.94,160.94,12.63,12.63,12.63,138.85,138.85,138.85,15.02,15.02,15.02,160.51,6.95,10.95,168.91,12.22,2.66,7.7,12.76,12.76,7.7,207.6,6.41,10.78,6.41,10.34,10.34,10.27,10.27,6.37,6.37,6.72,6.72,7.85,7.85
