"","Ahr","Arid3a","Arnt","Arntl","Atf1","Atf2","Atf7","Batf","Bbx","Bcl6","Bhlhe40","Bhlhe41","Cbfb","Cebpb","Creb1","Crem","Ctcf","Ddit3","Dmrt2","E2f1","E2f3","E2f4","E2f6","Egr1","Egr2","Elf1","Elf2","Elf4","Elk1","Elk3","Elk4","Eomes","Ets1","Ets2","Etv3","Etv5","Etv6","Fli1","Fos","Foxd2","Foxj2","Foxj3","Foxn3","Foxo1","Foxp1","Gabpa","Gata3","Gfi1","Heyl","Hic1","Hinfp","Hmg20b","Homez","Ikzf1","Ikzf3","Irf1","Irf2","Irf3","Irf4","Irf7","Irf8","Irf9","Isl2","Jdp2","Jun","Junb","Jund","Klf10","Klf13","Klf2","Klf3","Klf6","Klf7","Klf8","Klf9","Mafk","Max","Maz","Mbd2","Mecp2","Meis3","Meox2","Mlx","Mxd1","Nfatc1","Nfe2l1","Nfe2l2","Nfil3","Nfkb1","Nfkb2","Nfya","Nfyb","Nfyc","Nr1d2","Nr3c1","Nr4a2","Nrf1","Patz1","Pax9","Pbx3","Pknox1","Prdm1","Prdm16","Prdm4","Rbak","Rela","Rfx1","Rfx7","Rora","Runx1","Runx2","Runx3","Rxrb","Setbp1","Smad3","Smad4","Snai3","Sp1","Sp110","Sp2","Sp3","Sp4","Spi1","Srebf1","Srebf2","Stat1","Stat2","Stat3","Stat4","Stat5b","Stat6","Taf1","Tbx21","Tcf12","Tcf3","Tef","Tfdp1","Tfe3","Tfeb","Thap11","Thrb","Tigd2","Trp53","Usf1","Vax2","Xbp1","Zbtb14","Zbtb17","Zbtb20","Zbtb3","Zbtb49","Zfp143","Zfp212","Zfp213","Zfp260","Zfp263","Zfp281","Zfp287","Zfp324","Zfp335","Zfp398","Zfp410","Zfp422","Zfp523","Zfp566","Zfp64","Zfp740","Zfp768","Zfx","Zscan20"
"Jun",0,0,0,0,0,0,0,-0.11002267183276,0,0,0,0,0,-0.0550198580296958,0,0,0,-0.0378102596375217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.546122945553311,0,0,0,-0.00529551664641281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01186975606879,0,-0.287035427392927,2.36696384441172,-0.466011808357843,-0.755024864695364,0,0,0,0,0,0,0,0,-0.0182588379419349,0,0,0,0,0,0,0,0,0,-0.00685490924588728,-0.0458002707156929,0,0,0,0,0,0,-0.0540346422822158,-7.07443037665324e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00691066348797276,0,0,0,-0.00369515911195969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00637585057669823,-0.0112511187503097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00810857816849286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Junb",0,0,0,0,0,0,0,-0.331183183084382,-0.00463599720146472,0,0,0,-0.00732140975180977,0,0,0,-0.013988552861534,0,-0.00115948346364107,0,0,0,0,0,0,0,0,0,0,0,0,-0.013858355349118,0,0,0,0,-0.0277253185177651,0,-0.269198532937417,0,-0.000572226473272362,-2.33165576813697e-05,-0.02363716701286,-0.012637712171919,0,0,-0.0320148336417033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0508799483478474,-0.466014385001672,2.2738453020499,-0.814294075596706,0,0,0,0,0,0,0,0,-0.025102348437144,0,0,0,0,0,0,0,0,-0.0222918797876488,0,-0.0243498890358915,0,0,-0.012251092197606,0,0,0,-0.0211247998729343,0,-0.014289264729682,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00247987331034261,-0.0104041325017991,-0.0117914986270482,-0.0100849703093203,0,-0.0176182844738304,0,0,0,0,0,0,0,-0.00239974749056213,-0.00922530577869421,0,0,0,-0.00461979684646865,-0.0090541947730459,0,-0.0105671687366742,0,-0.0165497246542834,-0.0218557314433746,0,0,0,0,0,0,0,0,-0.0238790680156828,0,0,0,0,0,0,-0.0222079313187214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0144943371906253,0,-0.00713884832496705
"Jund",0,0,0,0,0,0,0.0221264794151679,-0.300047720567668,0,0,0,0,0,0,0.0123566204980058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00458281080466148,0,0,0,0,0,0,-0.645424309126417,0,0,0,0,0,0,0,-0.00623753138834611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00686318752908357,0,-0.14182700969136,-0.755021573061399,-0.814283733069358,2.76709191739529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392931168265935,-0.0575413024743998,0,0,0,0,0,0,0,-0.047978690985472,0,-0.0143290945869738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00340748210532528,-0.00389862983758878,0,0,0,0,0,0,0,0,0,0,0,-0.0167974861745303,0,0,0,0,0,0,0,0,-0.00870690927880888,0,0,0,0,0,0,0,0,0,-0.00417324139439469,0,0,0,0,0,0,0,0,0,-0.00566085619571725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Klf10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323732584689063,-0.105541749866283,-0.0794232235571134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5393292537071,-0.00122264886181282,-0.118825311213328,-0.130710804598369,-0.160288809019066,-0.022327144021146,-0.0212903182126052,0,0,0,-0.00355624276844248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176790761336322,0,0,0,0,-0.0200771493664218,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00893628737587355,-0.0887656648161997,0,-0.0665369915069837,-0.14418847594692,-0.0282438186595954,0,0,-0.0638454851722593,0,0,0,0,0,0,0,0,-0.0118736301455947,-0.015224574381708,0,0,0,0,0,0,0,0,0,0,-0.0117954408989937,-0.0061622054850849,-0.0213405802043209,0,0,0,0,0,-0.00967806682830635,0,0,-0.102639797045642,0,0,0,0,0,0,0,0,-0.00115703270288519,-0.0137954877234703,-0.00246990896646258,-0.000259110788771331,0
"Klf13",0,0,-0.00092017324633148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00296563563659793,0,0,0,-0.00204788181252628,0,0,0,0,0,0,-0.00380577084932826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00122419304629472,1.10346950752076,-0.0835569948514025,0,0,-0.156487543566095,-0.151156024661565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111229295352708,0,-0.0137629825338778,0,0,0,0,0,0,0,-0.0130290087800381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103186437652228,0,0,0,0,0,0,0,0,0,-0.00428867102822389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00307247594933263,0,0,0,0,0,0,0,0,0,0,0
"Klf2",0,0,-0.000695306595438786,0,0,0,0,0,0,0,0,0,0,0,-0.00539165013920428,0,0,0,0,-0.0547219703254607,0,-0.0461953114811862,0,0,-0.0379452555540115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130540532565569,0,0,0,-0.000506088820774712,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118805394361307,-0.0835663493069113,2.92203108771536,-0.287629010361701,-0.0708577515424515,-0.955347331074907,-0.97902462676244,0,0,-0.00704533852443873,0,0,0,0,0,0,-0.00667727846564625,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174140287717138,-0.0012501404341592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000976918989748774,0,0,0,0,-0.015511633512115,-0.0400831842613141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00494820884788773,0,0,0,0,0,0,-0.00822067828634193,0,0,0,0,0,0,0,0,0,-0.00821763690691946,0
"Klf3",-0.0141804270541379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18258778478247,0,-0.136548784700545,0,-0.0504152267533826,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014542732127329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130671652634008,0,-0.287666705594851,3.51252485110125,-0.716409074308642,-0.33937002637919,-0.186758377419679,0,0,-0.0110243927493624,0,-0.0251953454653673,-0.0287698148197844,0,0,0,-0.0441221759112141,0,0,0,0,0,0,0,0,0,0,0,0,-0.00686155240040158,-0.330795303698216,-0.00592419495706214,0,0,0,0,-0.00552555586901645,0,0,-0.00233019039918271,0,0,0,0,0,0,0,0,0,0,-0.0533256478907309,0,-0.225341121433338,-0.570225128707324,-0.341172233558873,0,0,-0.00427234693242378,0,0,0,0,0,0,0,0,-0.000164662517579803,0,0,0,0,0,0,0,0,0,0,0,-0.0183157774443629,0,0,0,0,-0.000145174131732749,-0.00886705112840654,0,-0.0363648292966767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317818247563878,0
"Klf6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.073782945214919,0,-0.0162045788528504,-0.0228338884939948,-0.0188473112668902,-0.0569334728037036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051823473623381,0,0,0,0,0,0,0,0,0,0,0,0,-0.160269534166682,0,-0.0708871819173492,-0.716512136521263,3.06107472595376,-0.0289019311697611,0,0,0,0,-0.230419309535696,-0.0123473058486772,-0.0366859110816568,0,0,0,-0.0117768790653643,0,0,0,0,0,-0.0011304976777674,0,0,0,0,0,0,0,-0.355137471001807,-0.00495207164739089,0,0,0,-0.0116858331790376,0,0,0,-0.00327236950213709,0,0,0,0,0,0,0,0,0,-0.00824275884223039,-0.315880710070497,-0.00453712719618113,-0.222743702934622,-0.340897060785858,-0.169663087820023,0,0,-0.0105285861501468,0,0,0,0,0,0,0,0,-0.00242985993149888,0,0,0,0,0,0,0,0,-0.00356416447645489,0,0,-0.00557250382696553,0,-0.19444646470121,0,0,-0.00508490741548529,0,0,0,0,-0.0203992606086585,0,0,0,0,0,0,0,0,0,-0.0169713169586957,0,-0.0212509193539062,-0.0131495007133718,0
"Klf7",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.227482798685712,0,-0.161100760482796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101594350188296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0222923795268056,-0.156484436644887,-0.955352321090163,-0.339438683368208,-0.0289818609707049,3.07491069948781,-0.884297113105799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00838167143413002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.281184686211022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00355039243144905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Klf8",0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00880283868609922,-0.022647623742098,0,-0.0343931662746482,0,0,-0.0459526861508802,0,-0.0750315630686243,0,0,-0.0162137615303328,0,-0.0148341666254423,0,0,0,0,0,0,0,0,0,0,-0.0060413581473159,0,0,0,0,0,0,0,-0.0209520001280662,0,0,0,-0.0174210904940053,-0.00464489898186859,0,0,-0.0271189257170963,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212871281683705,-0.151156084071503,-0.97903357381741,-0.186803751631265,0,-0.884283588464214,2.81559845504058,0,0,-0.0362604226377137,0,0,-0.015428541107267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00010713238891724,-0.105252440899589,0,0,0,0,-0.013773521430576,0,0,0,-0.00154271323908412,-0.00537465354043976,0,0,0,0,0,0,0,0,-0.00447211775157899,0,-0.000714502791441536,0,0,-0.124170105807854,0,0,0,0,0,0,0,0,0,0,0,0,-0.00212742605305505,0,0,0,0,0,0,0,-0.00201993059847383,0,0,0,0,0,0,0,0,0,0,-0.00739151001734135,0,0,0,0,-0.0259810056485376,-0.000516512683963333,0,0,0,-0.00984250341133386,0,0,0,0,-0.0708032861611156,0
"Klf9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917145044558072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mafk",0,-0.0233014203963908,0,0,0,0,0,-0.0879849532986985,-0.0215842540453918,-0.00827759989153499,0,0,-0.00196127854942268,0,0,0,-0.0182095109219721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00119336081587208,0,-0.117076062479963,0,0,0,-0.0114307908820986,-0.00540947325189338,0,0,-0.0196480938364374,0,0,-0.00779952073213183,0,0,0,-0.00110741933124689,0,0,0,-0.00845235354059751,0,-0.0288102982331831,0,0,0,0,-0.0182600839515887,-0.0251036816933842,0,0,0,0,0,0,0,0,0,1.15918939573242,0,0,0,0,-0.00058971975460143,0,0,0,-0.000349530188158746,0,-0.327357875637167,-0.00525014195682214,0,0,0,0,0,-0.00809600315135899,-0.0105366566364321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405730612630867,-0.00345305372527526,-0.00509116390766608,0,-0.0168245910447495,0,0,0,-0.00893400687677118,0,0,0,-0.0142674537440173,-0.00841388591456834,0,0,0,-0.0166083178862532,-0.00151173546312938,0,0,0,-0.00981690305506821,-0.0144025069441112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155092823771866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00582193762738379,0,0
"Max",0,0,-0.410827114486751,-0.080815775896122,0,0,0,0,0,0,0.00915365438899143,0,0,0,0,-0.0149426213423209,0,0,0,0,-0.0108928904779927,0,0,-0.0103099291669885,0,-0.00372055440522191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00701828581619734,-0.0110117422212484,0,0,-0.0362482275384667,0,0,1.43309372181981,0,-0.0138942900071677,0,0,0,-0.0756211690069622,-0.452835543367227,0,0,0,0,0,0,0,-0.00870921087713141,0,0,0,0,-0.0328813252017986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00443635072413274,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00595590861456307,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00993882811339452,0,0,0,-0.0146226800991495,0,0,0,-0.0102638167769465,0,0,0,0,0,0,0,0,0,0,0,0,-0.00059258644087761,0
"Maz",0,0,0,0,0,0,0,0,0,-0.138491709871291,0,0,0,0,0,0,0,0,0,0,0,0,-0.111208950258738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00107508369895814,0,0,0,0,0,0,0,0,0,0,0,0,-0.00354377545293459,0,0,0,-0.230384051241483,0,0,0,0,0,2.67939820404104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131421223905746,0,-0.180355025854128,-0.565044185798954,0,0,0,0,0,0,0,0,0,0,0,-0.433681202745616,-0.0110153293286372,0,-0.0201888740346394,0,0,0,-0.0416627938433754,0,0,0,0,0,0,-0.00775408516175614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.528933032301274,0,0,0,0,0,0,-0.139720387375668,-0.0139557571622848,-0.367868786164283,0,-0.0140577255654613,0,-0.145411066643899,0,0,0,0,0,-0.0537401545342462,0,0,0
"Mbd2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00677727080109897,-0.0448851128196551,0,0,0,0,0,0,0,0,0,-0.00366872601074715,0,0,0,0,0,0,-0.0367491107868381,0,0,0,0,0,0,0,-0.00222122210087895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252023973456963,-0.0123624731209104,0,0,0,0,-0.0139005211363937,0,1.09231687702668,-0.0113161540937712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403753226087236,0,0,0,0,0,0,0,0,0,-0.0167585947365044,0,0,0,0,0,0,0,0,0,0,-0.0729999788886744,0,-0.122184904694673,-0.00216944082188603,0,0,0,0,0,0,0,0,0,0,-0.0170599528143871,0,0,0,0,0,0,0,0,0,0,-0.00215494275621724,0,0,0,-0.0273719621338148,-0.0399861169098102,0,0,0,0,0,-0.0360407160001796,-0.0044936063045319,0,0,0,0,-0.000800617675632349,0,0,0,-0.00627663695930446,-0.0624916854932785,-0.0296817734384459,0,0,-0.0280573625445024,0
"Mecp2",-0.0190261613023988,0,-0.0198415004293314,0,0,0,0,0,-0.00568123702580868,0,0,0,0,0,0,-0.0192025727973728,-0.00274016563375307,0,0,0,0,0,0,-0.00707842431589907,0,-0.0365556800685149,0,0,0,0,0,0,0,0,0,0,0,-0.0165559772070111,0,0,0,0,0,-0.0171959417751325,0,0,0,0,0,0,0,0,0,-0.00788544655816197,-0.0205543431314748,0,0,0,0,0,0,0,0,-0.011149262900765,0,0,0,0,0,0,-0.02877392137943,-0.0366678874487518,0,-0.0154324375117738,0,0,0,0,-0.011314443073332,1.05067075948194,0,0,0,0,0,0,0,0,0,0,0,-0.0264873708034767,0,0,0,0,0,-0.0122269677290019,0,0,-0.0208031078226456,0,0,0,0,0,-0.00183473212558392,0,0,0,0,0,0,0,0,0,0,-0.00523877570115233,0,-0.0258377751062939,-0.00283262291401249,-0.00513158025943777,0,0,-0.00549283930934223,0,0,0,0,0,0,0,0,0,0,0,0,-0.00185869603143724,0,0,0,0,-0.0107430313858267,0,0,0,-0.0342141489669724,0,0,-0.0107152254078367,0,-0.0116708032914672,0,0,-0.0328277424427764,-0.00250176747735173,0,0,0,0,0,0,0,-0.0386172396382347,-0.0383283362304265,-0.12643079364346,0,0,-0.0525772888238002,0
"Meis3",0,0,0,0,0,0,0,-0.00598397616342687,-0.0253575720687227,0,0,0,0,0,0,0,-0.0197639458948947,0,0,0,0,0,0,0,0,0,-0.00259945145947491,0,0,0,0,0,-0.0116688748938865,0,0,0,-0.0163272606010811,0,0,0,0,0,-0.0432030163040836,0,0,0,-0.00150292411856029,0,0,0,0,0,0,-0.00793583799041551,0,0,-0.0266924544825683,0,-0.0102855336383583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000589823943318731,0,0,0,0,1.18490288990907,0,0,0,-0.00224778993648638,0,-0.0289231120355914,0,0,0,0,0,0,-0.00761247727046101,0,0,0,0,0,0,-0.450802906311898,0,0,0,0,0,0,0,0,-0.00701260290440839,-0.0131488698086329,-0.0204645712761425,-0.00989641573517905,0,-0.0311966032653939,-0.0145973051964897,-0.0258713451430446,0,0,0,0,0,-0.0192735424410805,-0.0184087499245299,-0.00517693521841557,0,0,-0.0269225725826251,-0.0146006925737726,0,-0.000542074990992242,0,-0.016217480999422,-0.0259586371282639,-0.0346264393212566,0,0,0,0,0,0,0,-0.020027929113999,0,0,0,0,0,0,-0.0276121869433418,0,0,0,-0.00441893189325905,0,0,0,0,-0.00067763096244646,-0.00929873268736588,-0.00153053466014547,0,0,0,0,0,0,0,0,0
"Meox2",0,-0.031333685767188,0,0,0,0,0,0,-0.0160932898069484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021083612399688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95164482722135,0,0,0,0,-0.00114208502801927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00898324086278656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.172526301456372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mlx",0,0,-0.450050234948974,-0.526658794998908,0,0,0,0,0,0,-0.246056795937196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0756238228746117,0,0,0,0,0,2.29747990026837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0691243603995228,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575585334238485,-0.364017045225037,0,0,0,0,-0.421796291713326,0,-0.0050290137745512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mxd1",0,0,-0.148634957929398,-0.0874990038772267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00393677792823296,0,0,0,-0.0127356270693375,-0.00805109766593907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0760111399612789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00666743837979586,-0.0440982454406292,-0.0117649016133164,0,0,0,0,-0.452838463459649,0,0,0,0,0,0,1.29148323432629,0,0,0,0,0,0,0,0,0,0,0,0,-0.00417011461979721,-0.0164902269598921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173924730669853,-0.00790544641854629,0,0,0,0,0,0,-0.00358028056046315,-0.00640692039406042,0,0,0,0,-0.0327906450677184,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210075002600852,-0.000249697316713052,0,0,0,-0.0156289118105781,0,0,0,-0.00902802709951396,0,0,0,-0.00301259458702076,0,0,0,0,-0.00911730645590755,-0.0437624321605187,0,0,0,0
"Nfatc1",0,0,0,0,0,0,0,-0.0137527105194488,-0.0193427674144588,0,0,0,-0.00307975464437664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00338363526752241,0,0,-0.00138155892851078,0,-0.00655726837755351,0,0,0,-0.0263684709190097,-0.0289151705152858,0,0,-0.0247816171791504,0,0,0,0,0,0,0,0,0,-0.0028063214441305,-0.0296863413284986,-0.0272138250347758,-0.00517432329169545,-0.00197451248650435,0,0,0,0,-0.0222893895137588,-0.0392932179916478,0,0,0,0,0,0,0,0,-0.000348560253608237,0,0,0,0,-0.00224408692843765,0,0,0,0.973116580202681,-0.0172023406540089,0,-0.00237666364201174,0,0,0,0,0,-0.0293959945099632,-0.0055650511353226,-0.0194061868252751,0,0,0,0,-0.0026229817545447,0,0,0,0,0,0,0,-0.00196944645247891,-0.00278858478532712,-0.0287227460883116,-0.00225449009664573,0,0,-0.010348134883022,-0.00527038475513377,0,0,0,0,0,0,-0.015213119775764,0,0,-0.00616953856152671,0,-0.00680551401851102,-0.0153321476942814,0,0,0,-0.0487208508471758,-0.0179073815070748,0,0,0,0,0,0,0,0,0,0,-0.000426532346626249,0,0,0,0,-0.000494575085399363,0,0,0,0,0,0,0,-0.0173443196869746,0,0,0,0,0,0,0,0,0,0,0,0
"Nfe2l1",0,-0.0226963362938883,0,0,0,0,0,-0.109196821575593,-0.0403005038034752,0,0,0,-0.0121424379332484,0,0,0,-0.00458144498572226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00256959312145038,0,0,0,0,0,-0.00609017807310662,0,0,0,-0.000373125667332787,0,0,0,0,0,0,0,0,0,-0.0143495862071242,-0.000964449932894886,-0.023379193454574,0,0,0,0,0,-0.0068531157688486,0,-0.0575427924748586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172026216500087,0.968712321498362,-0.012346611533483,0,0,0,0,0,0,0,-0.000195065537986789,-0.0132561126602263,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122480479158304,-0.00535514945760352,-0.0146284514864487,0,0,0,-0.0106273590472068,0,0,0,0,0,0,-0.000839591493661122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00620619632197422,0,0,0,0,-0.0113212826705806,0,0,0,0,0,0,0,0,0,-0.00171322548472807,0,0
"Nfe2l2",0,0,0,0,0,0,0,-0.140041882191269,-0.0204723584542191,0,0,0,-0.00452183746302386,0,0,0,-0.000996185538969637,-0.00667622311896705,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00548176990436884,0,0,0,0,-0.012764913600622,0,-0.116653888191165,0,0,0,-0.0070089765554046,0,0,0,-0.0119355494957446,0,0,0,0,0,0,-0.00276647848904932,0,0,-0.00709716831696424,0,-0.00777183948111465,0,0,0,0,0,-0.0458020553028712,-0.0243520364301057,0,0,0,0,0,0,0,0,0,-0.327358735832024,0,0,0,0,-0.0289187541209924,-0.00114219799319339,0,0,0,-0.0123466423193598,1.20497823770928,0,0,-0.0150671209405655,0,0,0,-0.0170118841402688,-0.0159011012166736,0,0,0,0,0,0,-0.00554231159455959,0,0,0,0,0,0,-0.0202953625759794,-0.0237968024301507,-0.00218431730792894,-0.00445366721555073,-0.00911511273375839,0,-0.0168752196160407,-0.000690975420648578,0,0,0,0,0,0,-0.0216613749404347,-0.00132975820124345,0,0,0,0,0,0,0,0,-0.0405840720762883,-0.013203639968391,-0.0213698217078411,0,0,0,0,0,0,0,-0.0154315410771213,0,0,0,0,0,0,-0.00681919114199795,0,0,-0.00796819344440547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168681355511772,0,-0.003818716985087
"Nfil3",0,-0.0100989047296676,0,0,0,-0.0149368661057441,0,0,0,0,0,0,0,-0.207348983026301,0,0,0,-0.200259599373231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378081655545169,-0.00712751084167332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00693107112978691,0,0,0,0,0,0,0,0,0,0,0,-0.0052497436900516,0,0,0,0,0,0,0,0,-0.00237661811741138,0,0,1.26363155362515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0019570283932791,-0.0125956513783936,0,0,0,0,0,0,0,0,0,0,0,-0.0189597513093414,0,0,0,0,0,0,0,0,0,0,-0.0106969414115689,0,-0.530715369281747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00523993195855794,0,0,0,0,0,0,0,0,0,0,0,0
